# 4569 81
Language Region Globe Abbreviation Var1 Var2 Var3 Meaning Word
Almosan-Keresiouan Caddoan Caddoan Pawnee paw 41 -98.67 pile paa'u'
Almosan-Keresiouan Caddoan Caddoan Pawnee paw 41 -98.67 SMOKE raawiisu'
Almosan-Keresiouan Caddoan Caddoan Pawnee paw 41 -98.67 SEA/OCEAN rakictiirahpi
Almosan-Keresiouan Caddoan Caddoan Pawnee paw 41 -98.67 NIGHT ratkahaaru'
Almosan-Keresiouan Caddoan Caddoan Pawnee paw 41 -98.67 full_cycle_of_the_seasons rikatihaaru'
Almosan-Keresiouan Caddoan Caddoan Pawnee paw 41 -98.67 YEAR rikatihaaru'
Almosan-Keresiouan Caddoan Caddoan Pawnee paw 41 -98.67 DAY/DAYTIME sakuuru'
Almosan-Keresiouan Caddoan Caddoan Pawnee paw 41 -98.67 SUN sakuuru'
Almosan-Keresiouan Caddoan Caddoan Pawnee paw 41 -98.67 heaven tiirawaahakskatasa
Almosan-Keresiouan Caddoan Caddoan Pawnee paw 41 -98.67 SKY tiirawaahakskatasa
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 liquid ha
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 WATER ha
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 RIVER hapha
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 stream hapha
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 DAY/DAYTIME hohi
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 expanse hohi
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 time hohi
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 world hohi
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 WATER honu
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 last_night hoyetšno
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 NIGHT hoyetšno
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 air kanˑiphyalu
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 breath kanˑiphyalu
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 WIND kanˑiphyalu
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 STAR katahiri
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 beach ksatu
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 SAND ksatu
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 month ksuru
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 MOON ksuru
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 breath nˑiphya
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 WIND nˑiphya
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 DUST pahi
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 powder pahi
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 LAKE powha
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 STONE/ROCK sotlu
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 heaven tenhohne
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 SKY tenhohne
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 SUN tkatši
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 FIRE tšitši
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 firewood tšitši
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 ASH(ES) tšitšipahi
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 SMOKE tšitšiphya
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 EARTH/SOIL tšixi
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 ground tšixi
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 DUST tšixipahi
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 SALT tuwu
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 summer walapu
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 YEAR walapu
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 body_of_water wenu
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 LAKE wenu
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 RIVER wenu
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 darkness yetšno
Equatorial-Tucanoan Macro-Arawakan Maipurean Piro pib -11 -73 NIGHT yetšno
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 YEAR a'nny
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 FIRE baahlly
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 flame baahlly
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 glowworm ballguih
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 STAR ballguih
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 comb be'èu
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 comb_for_pushing_back_woven_material_on_a_loom be'èu
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 month be'èu
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 MOON be'èu
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 air bihih
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 breathiness_(of_a_vowel) bihih
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 WIND bihih
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 ASH(ES) cuhbdeh
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 hill dàany
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 MOUNTAIN dàany
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 DUST deheh
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 powder deheh
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 powdered_laundry_detergent deheh
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 country gax:lyuh
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 EARTH/SOIL gax:lyuh
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 ground gax:lyuh
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 world gax:lyuh
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 RIVER guèu'
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 river_bed guèu'
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 DUST guxuh
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 SMOKE gwùu'ax:
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 embers gyih
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 FIRE gyih
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 STONE/ROCK gyihah
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 SAND gyu'uhzh
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 YEAR iihahz
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 MOUNTAIN monta'nny
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 WATER nnyi'ihs
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 SEA/OCEAN nnyi'sdòo'
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 DAY/DAYTIME wbwihzh
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 SUN wbwihzh
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 NIGHT wxi'ihnny
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 CLOUD(S) x:ca'ài
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 country yuhuh
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 EARTH/SOIL yuhuh
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 SALT zee'ihdy
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 DAY/DAYTIME zh:ih
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 heaven zhaybààa'
Central_Amerind Otomanguean Zapotecan Quiavini_Zapotec zab 16.88 -96.47 SKY zhaybààa'
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 STAR bakkáal
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 LAKE béy
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 RIVER béy
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 WATER bicché
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 ASH(ES) bómbey
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 SALT chímbi
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 clever_person 'dáb
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 cleverness 'dáb
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 FIRE 'dáb
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 gun 'dáb
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 heat 'dáb
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 STONE/ROCK dagáʜ
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 DUST ebéer
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 YEAR gú'h
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 air háfar
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 WIND háfar
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 MOUNTAIN hál
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 country hárra
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 EARTH/SOIL hárra
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 ground hárra
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 SAND hárra
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 world hárra
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 lunar_month háy
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 MOON háy
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 24hr_period ibéen
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 NIGHT ibéen
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 DAY/DAYTIME maán
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 DUST malálwa
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 dust_storm malálwa
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 sandstorm malálwa
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 CLOUD(S) míris
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 24hr_period orráh
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 SUN orráh
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 heaven seréy
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 SKY seréy
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 SMOKE úum
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 MOON yéyyaʜ
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 STAR yeyyehím
Afroasiatic Cushitic E_Cushitic Rendille rel 2 37.5 SAND yoóh
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 SALT akuei
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 STONE/ROCK aveke
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 planet aviko
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 STAR aviko
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 FIRE erava
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 FIRE eto
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 FIRE etokasi
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 ASH(ES) gavuta
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 bed_of_fire gavuta
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 season_for_fruit iva
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 YEAR iva
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 DUST kavurao
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 month kekira
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 MOON kekira
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 WIND kiuvu
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 SMOKE kupareto
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 DUST poupoukove
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 fallout poupoukove
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 hill pukui
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 MOUNTAIN pukui
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 ASH(ES) purukai
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 DUST purukai
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 wood_chips purukai
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 EARTH/SOIL rasito
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 ground rasito
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 SUN ravireo
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 sunlight ravireo
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 DAY/DAYTIME ravireouraia
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 SAND rogara
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 LAKE rovua
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 pond rovua
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 DUST rovusiko
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 mold rovusiko
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 refuse_from_insect rovusiko
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 CLOUD(S) rukuta
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 mist rukuta
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 darkness rupa
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 envelope rupa
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 NIGHT rupa
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 SEA/OCEAN toruva
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 embers tuitui
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 FIRE tuitui
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 MOON utavai
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 WATER uukoa
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 RIVER uukovi
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 stream uukovi
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 STAR visiuriko
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 NIGHT vokiaro
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 heaven vuvuiua
Pacific Bougainville West_Bougainville Rotokas roo -6 155.17 SKY vuvuiua
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 24hr_period den'
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 afternoon den'
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 DAY/DAYTIME den'
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 SMOKE dym
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 YEAR god
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 MOUNTAIN gora
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 pile gora
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 gravel gravij
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 SAND gravij
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 bottom grunt
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 EARTH/SOIL grunt
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 ground grunt
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 STONE/ROCK kamen'
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 SMOKE kopot'
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 soot kopot'
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 MOON luna
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 SEA/OCEAN more
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 heaven nebo
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 SKY nebo
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 NIGHT noč'
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 EARTH/SOIL nora
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 hole nora
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 CLOUD(S) oblako
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 FIRE ogon'
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 light ogon'
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 ASH(ES) ostanki
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 relics ostanki
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 remains ostanki
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 LAKE ozero
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 ASH(ES) pepel
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 quicksand pesok
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 SAND pesok
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 FIRE plamja
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 flame plamja
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 flare plamja
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 EARTH/SOIL počva
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 ground počva
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 flowing_water potok
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 RIVER potok
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 stream potok
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 torrent potok
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 ASH(ES) prax
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 DUST prax
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 EARTH/SOIL prax
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 remains prax
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 DUST pyl'
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 mist pyl'
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 RIVER reka
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 stream reka
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 gist sol'
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 SALT sol'
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 SUN solnce
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 celebrity svetilo
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 heavenly_body svetilo
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 STAR svetilo
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 evening večer
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 NIGHT večer
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 breeze veter
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 WIND veter
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 WATER voda
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 EARTH/SOIL zemlja
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 ground zemlja
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 ASH(ES) zola
Indo-Hittite Indo-Hittite Slavic Russian rus 56 38 STAR zvezda
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 RIVER batang_ari
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 STONE/ROCK batu
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 SMOKE cas_os
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 LAKE daneng
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 month gece
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 MOON gece
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 ASH(ES) habok
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 DUST habok
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 powder habok
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 24hr_period jis
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 DAY/DAYTIME jis
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 evening kelem
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 NIGHT kelem
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 SEA/OCEAN laut
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 MOUNTAIN lot
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 SUN mat_jis
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 NIGHT meng'ot
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 SALT mpoit
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 FIRE os
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 STAR perloi
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 air pinoi
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 breeze pinoi
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 WIND pinoi
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 CLOUD(S) sagup
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 mist sagup
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 SAND sembei
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 heaven suik
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 SKY suik
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 YEAR tahut
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 SEA/OCEAN tasik
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 EARTH/SOIL tei
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 ground tei
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 WATER teiu
Austro-Asiatic Mon-Khmer Aslian Semai sea 4.33 101.67 NIGHT teup
Austroasiatic Munda Munda Sora srb 20 84.33 month ˈɑŋgɑ:ɟ-ən
Austroasiatic Munda Munda Sora srb 20 84.33 MOON ˈɑŋgɑ:ɟ-ən
Austroasiatic Munda Munda Sora srb 20 84.33 milestone ˈɑre:ŋ-ən
Austroasiatic Munda Munda Sora srb 20 84.33 STONE/ROCK ˈɑre:ŋ-ən
Austroasiatic Munda Munda Sora srb 20 84.33 clearing bɑˈru:-n
Austroasiatic Munda Munda Sora srb 20 84.33 cultivation bɑˈru:-n
Austroasiatic Munda Munda Sora srb 20 84.33 forest bɑˈru:-n
Austroasiatic Munda Munda Sora srb 20 84.33 hill bɑˈru:-n
Austroasiatic Munda Munda Sora srb 20 84.33 MOUNTAIN bɑˈru:-n
Austroasiatic Munda Munda Sora srb 20 84.33 SALT bəˈse:d(-ən)
Austroasiatic Munda Munda Sora srb 20 84.33 juice d'ɑ:-n
Austroasiatic Munda Munda Sora srb 20 84.33 sap d'ɑ:-n
Austroasiatic Munda Munda Sora srb 20 84.33 WATER d'ɑ:-n
Austroasiatic Munda Munda Sora srb 20 84.33 DUST ˈdu:di:-n
Austroasiatic Munda Munda Sora srb 20 84.33 SEA/OCEAN gəˈniŋ-ən
Austroasiatic Munda Munda Sora srb 20 84.33 RIVER ˈɟodɑ:-n
Austroasiatic Munda Munda Sora srb 20 84.33 stream ˈɟodɑ:-n
Austroasiatic Munda Munda Sora srb 20 84.33 ASH(ES) ˈkumɑ:b-ən
Austroasiatic Munda Munda Sora srb 20 84.33 SAND lɑkkiɟ-ən
Austroasiatic Munda Munda Sora srb 20 84.33 country ləˈbo:-n
Austroasiatic Munda Munda Sora srb 20 84.33 EARTH/SOIL ləˈbo:-n
Austroasiatic Munda Munda Sora srb 20 84.33 YEAR minˈnum
Austroasiatic Munda Munda Sora srb 20 84.33 RIVER nɑˑi:-n
Austroasiatic Munda Munda Sora srb 20 84.33 air ˈriŋge:-n
Austroasiatic Munda Munda Sora srb 20 84.33 season ˈriŋge:-n
Austroasiatic Munda Munda Sora srb 20 84.33 weather ˈriŋge:-n
Austroasiatic Munda Munda Sora srb 20 84.33 WIND ˈriŋge:-n
Austroasiatic Munda Munda Sora srb 20 84.33 SKY ˈruɑ:ŋ-ən
Austroasiatic Munda Munda Sora srb 20 84.33 CLOUD(S) tɑrub-ən
Austroasiatic Munda Munda Sora srb 20 84.33 FIRE ˈt'o:gɪ-n
Austroasiatic Munda Munda Sora srb 20 84.33 NIGHT ˈtogəl-ən
Austroasiatic Munda Munda Sora srb 20 84.33 meteor tui-ˈtuɟ-ən
Austroasiatic Munda Munda Sora srb 20 84.33 planet tui-ˈtuɟ-ən
Austroasiatic Munda Munda Sora srb 20 84.33 STAR tui-ˈtuɟ-ən
Austroasiatic Munda Munda Sora srb 20 84.33 DAY/DAYTIME uˈjuŋ-ən
Austroasiatic Munda Munda Sora srb 20 84.33 SUN uˈjuŋ-ən
Austroasiatic Munda Munda Sora srb 20 84.33 fog ˈumʊd-ən
Austroasiatic Munda Munda Sora srb 20 84.33 fumes ˈumʊd-ən
Austroasiatic Munda Munda Sora srb 20 84.33 mist ˈumʊd-ən
Austroasiatic Munda Munda Sora srb 20 84.33 SMOKE ˈumʊd-ən
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 bodily_fluid agua
Indo-Hittite Indo-Hittite Italic Spanish spa 40 -4 body_of_water agua
